Genome	SRR24759596	SRR24759597	SRR24759598	SRR24759599	SRR24759600	SRR24759601	SRR24759602	SRR24759603	SRR24759604	SRR24759605	SRR24759606	SRR24759607	SRR24759608	SRR24759609	SRR24759610	SRR24759611	SRR24759612	SRR24759613	SRR24759614	SRR24759615	SRR24759616
SRR24759614_binette_bin50	0.013467314	0.01176884	0.028435279	0.01743082	0.011558981	0.009053306	0.009666036	0.025658874	0.00760846	0.015898695	0.005061963	0.015983976	0.016705222	0.0068114772	0.009745667	0.011085738	0.008221403	0.0076859794	0.026370203	0.015112988	0.011622668
SRR24759614_binette_bin52	0.14214191	0.2134513	0.28424582	0.11635729	0.21263169	0.0962347	0.18534029	0.2622792	0.1694651	0.22953905	0.20004043	0.3144347	0.2788487	0.11161476	0.15552166	0.36154547	0.12193248	0.20201309	0.3711883	0.17568491	0.11160297
SRR24759614_binette_bin53	0.0038732216	0.019998673	0.006584986	0.00722842	0.013210235	0	0.011910361	0.01592777	0	0.0049467613	0.007160972	0.009079923	0.012282309	0.0036362219	0.0021788005	0.004460252	0.0035400884	0.010191899	0.020962572	0.0040522916	0.002439648
SRR24759614_binette_bin54	0.016569465	0.0154448785	0.0070259534	0.018915206	0.012141069	0.024127362	0.05729301	0.006898537	0.008866802	0.013517546	0.024053054	0.012879688	0.036412288	0.026143115	0.009936966	0.018678032	0.02359768	0.014459256	0.1521599	0.010745367	0.013639284
SRR24759614_binette_bin55	0.009125456	0.0074854908	0.011007436	0.007983302	0.014930329	0.01141225	0.0268704	0.0075807055	0.0052823653	0.0077939383	0.0134040015	0.0068419203	0.020607205	0.029019233	0.0058489144	0.01243936	0.018195596	0.0063977214	0.051030163	0.005682967	0.008605294
SRR24759614_binette_bin56	0.036748976	0.061907858	0.11785065	0.08430013	0.0650751	0.03222187	0.04724593	0.09656687	0.0416599	0.035187915	0.03606986	0.03818132	0.07749196	0.018874522	0.040811278	0.10631485	0.029528804	0.024377467	0.07143972	0.049510684	0.045599222
SRR24759614_binette_bin57	0.008106813	0.008999999	0.006670309	0.006559429	0.011931734	0.008505256	0.030924259	0.007067444	0.0025569866	0.006219176	0.015515303	0.00825887	0.017123913	0.020678371	0.013424801	0.012107454	0.024426952	0.0083829295	0.037069142	0.0040010964	0.008707169
SRR24759614_binette_bin58	0.4679812	0.35908827	0.3699225	0.38458315	0.3329878	0.4054261	0.38262215	0.434679	0.5205314	0.47946692	0.47119036	0.4797021	0.39732292	0.46103787	0.47516197	0.5191972	0.46340245	0.45879763	0.68701804	0.44105706	0.47226828
SRR24759614_binette_bin59	0	0.017811196	0.0363929	0.07527974	0.022635698	0.016404063	0.013368807	0.025357323	0.02860339	0.011358552	0.010398412	0.025450062	0.015982578	0.0038606534	0.011208609	0.01557304	0.0060350266	0.018414665	0.026217379	0.013113077	0.007186756
SRR24759614_binette_bin6	0	0	0	0	0	0	0	0	0.0015606798	0	0	0	0	0	0.016139776	0	0	0	0.052691285	0.0020329924	0.0035901864
SRR24759614_binette_bin61	0	0.008786671	0.016233465	0.008737262	0.020274257	0.024352621	0.011042192	0	0.0516993	0.005042915	0.0059946785	0	0	0.0072581335	0.0056772265	0	0.008824638	0	0.022829255	0.013996054	0.011933937
SRR24759614_binette_bin62	0.069265805	0.040938865	0.1136223	0.047235522	0.040025357	0.02266343	0.05172972	0.01632652	0.047799833	0.027729582	0.050863367	0.030240996	0.06732708	0.03762723	0.02642411	0.0324931	0.053951353	0.04147677	0.05629998	0.058589518	0.10405194
SRR24759614_binette_bin63	0	0.0214572	0.003920797	0.007449829	0.063442886	0.011171818	0	0.031165699	0.005028447	0.0117040165	0.010558516	0.005479183	0.005071428	0.0020999436	0.003224702	0.00703321	0.0019651887	0.0017650776	0.02445147	0.010939677	0.009102011
SRR24759614_binette_bin64	0.09404254	0.088781394	0.085535996	0.100515574	0.07051809	0.08600273	0.122566625	0.2576748	0.09047142	0.09589342	0.091336146	0.07384984	0.09481859	0.11631978	0.09853503	0.1118803	0.06878537	0.10867914	0.1934747	0.083254926	0.08178713
SRR24759614_binette_bin67	0.30011076	0.23244397	0.23494779	0.27803823	0.21735324	0.27127987	0.25454035	0.28925902	0.33509728	0.29358137	0.2918675	0.3190549	0.25543365	0.29849184	0.31488454	0.3119485	0.28352177	0.31004375	0.44118786	0.28386447	0.2767245
SRR24759614_binette_bin92	0.026424486	0.049173526	0.026720706	0.028016515	0.030925447	0.023886066	0.034270678	0.026953988	0.008069961	0.028615352	0.03276062	0.028384473	0.030200992	0.031982735	0.037031237	0.03569811	0.029765889	0.035969306	0.050465856	0.012965687	0.017867977
SRR24759614_binette_bin93	0.0148527175	0.026111731	0.010565864	0.012938282	0.014263048	0.01039214	0.014663478	0.012419621	0.004242292	0.01174224	0.013298117	0.013680244	0.011170113	0.012844447	0.015067231	0.017596692	0.0122836875	0.016572513	0.02387945	0.0053117154	0.0075918967
SRR24759614_binette_bin96	0.056310676	0.06021174	0.15364842	0.056143645	0.055535443	0.043333452	0.079036005	0.117500536	0.060784057	0.059428405	0.0951493	0.058229305	0.078545116	0.048856806	0.049208734	0.08574381	0.03844759	0.088392675	0.1068536	0.050842624	0.047529094
SRR24759614_binette_bin98	0.082524635	0.017634287	0.02353089	0.04209489	0.021371245	0.034079015	0.01739231	0.103251256	0.5259958	0.04467671	0.0153748095	0.040097315	0.022934303	0.017336966	0.06095488	0.35080418	0.011151722	0.035263527	0.042788368	0.04054851	0.02183447
SRR24759615_binette_bin1	0	1.3321688	0.29114723	0.27485368	0.488924	0.12968707	0.3354518	0.39815506	0.24092048	0.061762508	0	0.16876128	0.16457072	0.0049263844	0.014070516	0.017410126	0.015932428	0.008495624	0.010447408	0.17116629	0.49722052
SRR24759615_binette_bin12	0	0	0	0	0.006766119	0	0	0	0	0.006706348	0	0.016668215	0	0.0060548936	0	0	0	0	0	0.11059209	0.007821694
SRR24759615_binette_bin15	0.004676528	0.046886817	0.029652439	0.13886686	0.06514327	0.04672348	0.0299756	0.0624673	0.04128957	0.022625903	0.022133686	0.018376332	0.044244967	0.006796646	0.01731449	0.04565762	0.0114071835	0.01967922	0.016506905	0.06487635	0.01536701
SRR24759615_binette_bin24	0.020916833	0.015692579	0.014627515	0.016777797	0.013377509	0.02214923	0.06041343	0.016970953	0.009209147	0.012394767	0.03353162	0.0203384	0.055897	0.055529486	0.014866249	0.020294312	0.07604658	0.026103929	0.070856884	0.018090012	0.021887189
SRR24759615_binette_bin28	0	0	0.00536847	0	0.03644426	0.011282781	0	0.013127409	0	0.0075611956	0	0.12048417	0.0033095973	0.0018327849	0.00391269	0.004083412	0	0.0019384327	0.005391097	0.12835759	0
SRR24759615_binette_bin32	0.058454376	0.02747905	0.042462323	0.022307161	0.034697305	0.03379501	0.041952938	0.007661476	0.008840873	0.02075694	0.029706808	0.011905336	0.07567607	0.020673182	0.010995577	0.06662741	0.016649926	0.006322355	0.019298024	0.06890984	0.018104633
SRR24759615_binette_bin35	0.52572054	0.44292873	0.35000882	0.45636675	0.39762437	0.44259372	0.46696925	0.45346868	0.49832833	0.51378536	0.5182594	0.47944534	0.42144594	0.5175246	0.47782063	0.46780536	0.5431749	0.5216837	0.44481435	0.6437635	0.47341838
SRR24759615_binette_bin36	0.018505357	0.065184176	0.031444397	0.04402252	0.042523067	0.019001203	0.03311329	0.0226226	0.030539006	0.020742731	0.017086972	0.022311587	0.02549435	0.0131136505	0.016398588	0.025039501	0.016689582	0.020555936	0.026184691	0.05817203	0.03637146
SRR24759615_binette_bin38	0.015529485	0.026418626	0.023572685	0.031770617	0.026220761	0.014893344	0.019317314	0.018195236	0.015078855	0.01301618	0.014097623	0.011238278	0.018623015	0.007785411	0.011724146	0.037856594	0.014883391	0.01159002	0.020655662	0.04543241	0.016935892
SRR24759615_binette_bin39	0.29831097	0.2490464	0.21785647	0.2545625	0.2399683	0.26402467	0.29801986	0.25581568	0.2963593	0.3134284	0.32414728	0.27809075	0.26461098	0.27869064	0.26089218	0.2981039	0.3145723	0.29084137	0.27879888	0.3885617	0.27364108
SRR24759615_binette_bin40	0.052559968	0.07533446	0.09159004	0.06072206	0.08497195	0.058505706	0.07052466	0.15582144	0.05283999	0.0740353	0.071472295	0.08239682	0.116350055	0.045450624	0.051472344	0.1191935	0.03693618	0.08650937	0.114795744	0.0759044	0.054417703
SRR24759615_binette_bin41	0.27816212	0.2897332	0.16978082	0.2301157	0.2081799	0.20522553	0.2310596	0.22780067	0.22732018	0.2354499	0.23626639	0.25477892	0.21567515	0.2566248	0.20879409	0.23428024	0.27117348	0.26218075	0.24279393	0.38351923	0.20397899
SRR24759615_binette_bin43	0.45659357	0.4121181	0.33055773	0.4202612	0.34724262	0.3802587	0.42922157	0.39657903	0.44210428	0.45971683	0.4658456	0.4220233	0.36881983	0.457376	0.429044	0.40312952	0.46955335	0.4814054	0.3965103	0.6065578	0.4256891
SRR24759615_binette_bin44	0.046074737	0.066798866	0.07457907	0.049670115	0.11825313	0.064545825	0.11800674	0.035420362	0.027232079	0.04262045	0.08241926	0.048388407	0.10712932	0.081854	0.045100916	0.07597663	0.08999781	0.03328302	0.1030953	0.036266886	0.08194563
SRR24759615_binette_bin45	0.022931943	0.03108277	0.09887551	0.06912673	0.05006179	0.020230956	0.029806368	0.07675976	0.022726778	0.022455577	0.028653676	0.027562704	0.076865695	0.014530348	0.03493762	0.12581332	0.021919938	0.013960621	0.03004249	0.03912015	0.023698729
SRR24759615_binette_bin46	0.07599288	0.07754973	0.10444179	0.19241498	0.19110824	0.14206266	0.16543695	0.10682041	0.047551494	0.12156581	0.13756436	0.18900894	0.15900384	0.058592126	0.134993	0.18793511	0.08676781	0.09486081	0.16710237	0.08208844	0.066438384
SRR24759615_binette_bin47	0.022893073	0.02759928	0.03376311	0.025164843	0.056623533	0.029018886	0.058985002	0.0226874	0.018354844	0.02019035	0.040801685	0.019787865	0.04714473	0.03708208	0.020785857	0.03395177	0.04175314	0.016407093	0.053791516	0.025720196	0.029191393
SRR24759615_binette_bin48	0.010958895	0.04527364	0.048078153	0.030341195	0.033017136	0.018715281	0.021092562	0.09285016	0.020656407	0.019505495	0.010335807	0.04052165	0.049596444	0.007180088	0.010186179	0.025288818	0.009831812	0.00818547	0.012480074	0.036435567	0.019557608
SRR24759615_binette_bin49	0.2250387	0.20824637	0.19133301	0.2369769	0.19816719	0.27770838	0.22254394	0.21111925	0.23844784	0.28210607	0.22585489	0.24433878	0.23864873	0.2289451	0.24404393	0.21994583	0.22866024	0.23346624	0.2497771	0.3652078	0.22340222
SRR24759615_binette_bin51	0.0695993	0.07333681	0.076626554	0.09871422	0.066458754	0.06749719	0.06671094	0.08584598	0.05581445	0.05665973	0.04470248	0.038969673	0.05186532	0.032766897	0.03693626	0.086279094	0.036782008	0.03464374	0.07002407	0.10934767	0.05937218
SRR24759615_binette_bin52	0.10909557	0.09071485	0.080866784	0.08491023	0.11493366	0.110713646	0.114185885	0.10848343	0.12745391	0.114976645	0.1163151	0.109309204	0.1293985	0.088344745	0.111137114	0.11856919	0.09162556	0.103465065	0.09604354	0.15627588	0.110823765
SRR24759615_binette_bin54	0	0	0.0031526026	0	0.00400582	0.0050808075	0	0.033503894	0	0.008600951	0	0.14685021	0	0.0018636525	0.00437717	0.0019840538	0	0	0	0.30494553	0
SRR24759615_binette_bin56	0.018637367	0.6252174	0.12807988	0.14938138	0.23564415	0.066829346	0.18049657	0.09858492	0.120318666	0.07850298	0.017372476	0.044626005	0.049583834	0.01063345	0.014814635	0.021275317	0.01758025	0.023637036	0.022169802	0.10329068	0.24571723
SRR24759615_binette_bin58	0.018226968	0.012722538	0.015508617	0.032587968	0.06339911	0	0	0.024214918	0.016311405	0.009240422	0	0.010501243	0.016946457	0.016918145	0.0007170354	0.015421983	0	0.0074399374	0.027630055	0.043232117	0
SRR24759615_binette_bin59	0.04690236	0.06494998	0.0399614	0.043025535	0.058521047	0.0947566	0.054856986	0.06675761	0.050864853	0.050908715	0.042047057	0.04759108	0.08056819	0.05418	0.06301386	0.05644866	0.050942246	0.056542456	0.061094735	0.09375304	0.06640009
SRR24759615_binette_bin60	0.03412496	0.05632257	0.0958219	0.094141014	0.07311879	0.03505378	0.0527556	0.070450574	0.044532016	0.036004238	0.04141614	0.0424843	0.07550008	0.02673404	0.044027586	0.103381395	0.035758197	0.031734396	0.045502648	0.06351746	0.04502269
SRR24759615_binette_bin61	0.5659118	0.41718322	0.41641554	0.5445684	0.32811177	0.6609052	0.4050754	0.445207	0.5326472	0.5441446	0.50311816	0.40738085	0.48530427	0.6186238	0.6337754	0.41853493	0.5231864	0.5259492	0.4765755	0.9576751	0.5299132
SRR24759615_binette_bin62	0.038157325	0.06804317	0.10611336	0.09838675	0.10509207	0.055124156	0.07173182	0.09085164	0.045937672	0.048432603	0.048789725	0.056231827	0.08938839	0.03467293	0.05241745	0.11263764	0.04704867	0.035061397	0.06536031	0.07766221	0.051280055
SRR24759615_binette_bin63	0.46371487	0.39176354	0.30599728	0.40011746	0.33793962	0.39860493	0.40744877	0.37763587	0.44440615	0.45874232	0.4624278	0.4152357	0.36910814	0.46860904	0.41544545	0.4203064	0.4734969	0.45033723	0.41549784	0.61274827	0.421639
SRR24759615_binette_bin64	0.02629288	0.050357632	0.024904776	0.03499042	0.036633912	0.028547768	0.03498266	0.02595118	0.010609472	0.028114744	0.033162948	0.03230896	0.031769425	0.02844105	0.037629697	0.04081788	0.03371982	0.037985396	0.041611042	0.02241044	0.018624155
SRR24759615_binette_bin66	0.42764583	0.39613348	0.31543314	0.3842207	0.33534977	0.35024685	0.41303173	0.35907298	0.41511774	0.43896282	0.45562282	0.3875563	0.35608646	0.4291528	0.39351454	0.38991928	0.46141937	0.45347267	0.36134213	0.5601645	0.38787442
SRR24759615_binette_bin67	0.30665416	0.25780728	0.22216418	0.26828593	0.22712395	0.26171523	0.27664256	0.2638543	0.2933115	0.30559465	0.30991444	0.27989155	0.24628754	0.29180998	0.265179	0.29393506	0.32077336	0.29153925	0.27063748	0.4317422	0.27157822
SRR24759615_binette_bin68	0.2916977	0.24827844	0.21194947	0.24963279	0.22204779	0.2844905	0.27115285	0.25094575	0.294444	0.3029564	0.29720822	0.26880792	0.26339257	0.2903388	0.25567865	0.2894051	0.30890244	0.28278416	0.27584442	0.42084587	0.27455762
SRR24759615_binette_bin69	0.020597097	0.013997997	0.018336767	0.027208218	0.050448902	0	0	0.022174789	0.019495979	0.01554139	0	0.020580297	0.020541232	0.019285562	0	0.019688698	0	0.013265029	0.028203934	0.07478049	0.009223694
SRR24759615_binette_bin71	0.36436674	0.3340588	0.27514604	0.32304418	0.2809801	0.31494316	0.34282222	0.3327407	0.35567033	0.3644586	0.39077163	0.33434612	0.30841464	0.36677164	0.343811	0.35024935	0.37433907	0.37527493	0.34462184	0.49808756	0.34526077
SRR24759615_binette_bin83	0.013331453	0.04275785	0.06201041	0.11737736	0.06144073	0.039057266	0.033813853	0.07374475	0.036789306	0.023336187	0.025564566	0.024256365	0.06353432	0.010240721	0.027537396	0.08621779	0.016773654	0.01758712	0.023836177	0.056347392	0.019693531
SRR24759615_binette_bin84	0.0057969796	0.013885918	0.027942969	0.011201976	0.024074096	0.021095626	0.021152936	0.010161191	0.016903147	0.022717347	0.005778499	0	0.006056556	0.0049334946	0.0074281925	0.005737937	0.007074399	0.018851236	0.014803595	0.018744506	0.020518648
SRR24759615_binette_bin85	0.00426551	0.021049224	0.019483134	0.018875297	0.031072568	0.031322587	0.017361362	0.019750303	0.023853274	0.008667337	0.008587475	0.008088196	0.011687252	0.0032464862	0.009417285	0.014137295	0.0058673755	0.005242634	0.011510775	0.029846298	0.013269974
SRR24759615_binette_bin86	0.013406174	0.059428655	0.027216898	0.0227156	0.034161545	0.016734976	0.033831585	0.010475129	0.022762567	0.021701992	0.009854348	0.028807813	0.01743205	0.01039098	0.015591828	0.013668169	0.010879206	0.018866802	0.017415332	0.06439091	0.028970327
SRR24759615_binette_bin87	0.019075915	0.086661816	0.060555734	0.06597458	0.055183116	0.045133322	0.04018434	0.07682197	0.03731422	0.03106539	0.022043042	0.019499488	0.04245368	0.009783673	0.019674681	0.0589338	0.016752763	0.011082262	0.044126574	0.066068746	0.04628952
SRR24759615_binette_bin88	0.46073586	0.37287095	0.34013504	0.39765203	0.35532656	0.41979977	0.40181264	0.42376593	0.43921828	0.4645789	0.45503435	0.42858395	0.41050267	0.4397949	0.43819994	0.44908324	0.45325842	0.4547806	0.4325681	0.59452647	0.43243715
SRR24759615_binette_bin92	0.38891807	0.31109482	0.2614877	0.32766524	0.31168577	0.3415836	0.34761763	0.3380615	0.38046426	0.37905085	0.39255324	0.33899656	0.32219845	0.37973785	0.3613119	0.3614439	0.4018179	0.3658419	0.3440244	0.48416823	0.35052294
SRR24759616_binette_bin12	0	0.0054158904	0.005350053	0.0046839393	0.0044713737	0.006631307	0.011594768	0	0.009383119	0	0	0	0	0	0.0018074202	0	0	0	0.003497764	0.0042632334	0.031583473
SRR24759616_binette_bin16	0.7488998	0.44297877	0.42282078	0.56856066	0.45220402	0.63664496	0.46650463	0.65598965	0.64891595	0.58780414	0.63285136	0.574387	0.5228319	0.7452071	0.73511106	0.5284441	0.6765902	0.6817189	0.4990695	0.59310603	1.0289798
SRR24759616_binette_bin23	0.44537473	0.28885466	0.2745267	0.34525874	0.28053793	0.38017315	0.32595772	0.39475793	0.41551808	0.37804	0.3970542	0.36818597	0.34204242	0.45117402	0.40777743	0.36113268	0.40064198	0.4277015	0.35773078	0.37294853	0.6341794
SRR24759616_binette_bin24	0	0.04046999	0.010006186	0.010041045	0.025794595	0.014722582	0.007899203	0.004378683	0.01760736	0.007971489	0.004682079	0	0	0.0031057592	0.0125424145	0.005368768	0.002368101	0.010081918	0.007996988	0.0065760342	0.022337995
SRR24759616_binette_bin26	0.025724526	0.022337932	0.05185403	0.04578147	0.027010044	0.022681786	0.024352377	0.056546308	0.017369047	0.011330726	0.018882047	0.01737301	0.045144856	0.010471122	0.018997015	0.06438562	0.021575915	0.010449858	0.018286185	0.019706527	0.030546943
SRR24759616_binette_bin27	0	0.024442935	0.008651921	0.008907258	0.011086348	0	0.0046284357	0.0043458994	0.010272292	0.008276427	0.002520259	0.017162628	0	0	0.0042569125	0	0	0.004374386	0.004527244	0.0017525913	0.017471753
SRR24759616_binette_bin28	0	0.0024441287	0.012991024	0.005387712	0.01899056	0.018890753	0.009604766	0	0.01591541	0.0011156591	0.0026188544	0	0	0.004339148	0.0016567846	0	0.0042122155	0	0.0071993656	0.010543609	0.016400287
SRR24759616_binette_bin30	0	0.03442266	0.052404378	0.015056939	0.009735494	0.0037833657	0.011560884	0.011305225	0.007387754	0.02437345	0.004972545	0.011927545	0	0	0.0141734965	0.0059237885	0.002875598	0.009743511	0.0041971467	0.0052509946	0.01867811
SRR24759616_binette_bin31	0	0.017905341	0.09198766	0.014290534	0.005099179	0	0.013692805	0.007718506	0.0018016044	0.022602065	0.005648231	0	0	0	0.017903449	0.008310309	0.0027632832	0.0055597997	0.0018751604	0.0058827265	0.019289386
SRR24759616_binette_bin34	0	0.033824075	0.009622722	0.0070628603	0.018425247	0.0113631785	0.010205078	0.006667487	0.011117335	0.008228862	0.004901587	0	0.0020985564	0.0034680422	0.016687324	0.0055929017	0.0038954276	0.012437127	0.009991345	0.0060614394	0.020121366
SRR24759616_binette_bin72	0.015554626	0.017111087	0.019603247	0.09788271	0.019067196	0.01252335	0.016494047	0.016844299	0.012370759	0.010130066	0.011863552	0.007396138	0.015102462	0.010194459	0.009263664	0.018682908	0.01545152	0.0103538865	0.017272515	0.016596038	0.040502504
SRR24759616_binette_bin75	0.024467498	0.052073084	0.04368539	0.087625384	0.051028676	0.06850935	0.051608503	0.03772241	0.051858544	0.04648469	0.048030905	0.04626418	0.057370804	0.03469954	0.05475513	0.049022067	0.040445875	0.04378757	0.083262384	0.058794092	0.115364484
SRR24759616_binette_bin76	0.17447372	0.106551595	0.10624123	0.12374727	0.101079546	0.14954679	0.12625171	0.13934928	0.14860424	0.14595039	0.15766554	0.13161737	0.13123533	0.1757832	0.15472315	0.14877722	0.1577008	0.15331	0.13488317	0.13863386	0.28073737
SRR24759616_binette_bin77	0.012817432	0.015137397	0.013996164	0.02263484	0.055386048	0.011833102	0.021412456	0.012260469	0.019718172	0.0071455194	0.01087132	0.013168603	0.013260125	0.009716688	0.008736185	0.014938192	0.01961788	0.010291712	0.014480626	0.019546345	0.039451852
SRR24759616_binette_bin78	0.026965521	0.070386626	0.068743564	0.072460376	0.059231814	0.030719684	0.050150752	0.05183474	0.04849355	0.034948796	0.03724991	0.030808827	0.035093404	0.026232317	0.023184914	0.05027581	0.03076505	0.03756379	0.04752761	0.045128305	0.09924905
